date,symbol,open,high,low,close,volume
2025-02-10,NABIL,33.29926899557245,33.30518836296235,28.151572996970174,28.61544462260941,910945947475630
2025-02-10,NLIC,41.82998843914102,41.96494229490342,40.50510279179101,41.7713121531397,1815906541239764
2025-02-10,HBL,41.52623901002407,42.027071974096124,37.03487098963774,37.15109410188317,1235467819471236
2025-02-10,NEPSE,1485.4413233747603,1521.9762100152393,1473.6756621585191,1497.810163200444,47235757466
2025-02-10,EIC,1092.192616211148,1165.380837651053,1069.2322093407308,1160.9058313883706,10926580984157
2025-02-10,BOKL,72.84503765882462,73.42690307778888,65.58643075742398,66.1122125755892,668276175232251
2025-02-10,NMB,64.72371921093632,65.4019329875907,58.17780337102817,58.42769340241004,105037578395230
2025-02-10,GHL,230.47054227480515,232.54049458850835,227.39962368546634,228.20163931559108,1301907270151
2025-02-10,UBL,919.4518654606155,1005.2619421132221,903.195510806442,995.5227310176514,1010119179357
2025-02-10,SHEL,8874.499203625994,9587.92606722205,8788.860252328506,9539.919275125863,87250169539209
2025-02-10,SBBL,64.9389175307942,64.97015633342114,54.8455499373136,56.20985354328738,3871382743730947
2025-02-10,PRVU,896.6649291134448,897.9289923982249,826.223438979217,830.5655061074182,6525614177715
2025-02-10,LICN,46.60876272970335,46.74148201115066,45.07752036325077,45.29327725573898,2627793376182422
2025-02-10,FMDBL,1839.399417006397,2088.6518500131465,1819.802785187869,2057.075309800884,40244619407824
2025-02-10,GLH,82.0132430180662,82.7015903289727,78.56721405873341,79.23413138254739,744571665100334
2025-02-10,SCL,1635.6013497045565,1775.7013491372948,1627.1759051296037,1757.6488841438363,476778881240596
2025-02-10,RBCL,52.21932357045915,52.444297663261636,48.652206090527024,48.85053993518018,2089130320584781
2025-02-10,BFC,1166.3710593153935,1326.384496661918,1156.2699947251108,1292.3968341089162,556426857688585
2025-02-10,HIML,70.70004372485542,70.90528262454504,64.8173973936928,65.33155920266313,14929999550445
2025-02-10,CLBS,1489.6038812871682,1637.9680865197818,1488.2755398551112,1633.3726046680429,7614402196294
2025-02-10,CBBL,49.80520411418676,49.85283522401026,42.91165456275879,44.85962976816741,113148121921830
2025-02-10,RBB,42.61114927684736,42.629569943173124,37.46314017103287,38.08332831920419,885422502448854
2025-02-10,ICFC,1193.256774032159,1301.1852545298827,1170.8320721749474,1281.6790963148744,9835455593852
2025-02-10,MZB,53.80461616330773,54.3374489072668,51.46205611383869,53.450864793074224,1158920508517348
2025-02-10,CIT,35.880001230231564,35.92202903497081,32.47771966217523,32.690059718566346,2852700260976148
2025-02-10,SIFC,75.32005856783583,76.3562456169726,67.21464125357873,67.67659044650033,195506011279973
2025-02-10,STC,804.9390098226384,814.8969151572015,687.5087071595914,691.6032422501701,486305444
2025-02-10,NEF,1014.3773369218551,1084.890973885037,997.2542394774468,1081.9113309866887,2570332471863
2025-02-10,AIC,1703.1527807002399,1753.9829861581266,1685.1325137990218,1747.9929371528515,307392788436461
2025-02-10,NBB,62.76035730332578,63.11986236889548,57.79561250307115,58.00017083192871,707691822344162
2025-02-10,KBL,72.69935246404054,73.47053469469687,64.51121369338317,64.77460106529966,131444436802737
2025-02-10,DBBL,43.49699754698196,44.5124761834722,40.30632791830144,40.56421932242212,156954859898183
2025-02-10,CMB,83.07900799363728,84.19726135197467,72.61264302215857,73.51566605861865,182561016871378
2025-02-10,BSEB,409.0319886532005,425.29459180278513,405.95231699983543,418.10704518143,5523032187072
2025-02-10,AHL,82.00475077539895,82.2081950642902,70.65110963824351,71.27601079673128,4823670184517466
2025-02-10,NIB,25.611881624288337,25.635012137112568,23.330237202052952,23.432582794497947,12266799574481324
2025-02-10,TBI,47.07052106931808,47.08081297842784,40.12160557993235,41.2721797233356,1727994926241609
2025-02-10,UBBL,61.66325760511309,62.202577035517685,50.850135835996866,51.588997671674846,54788143576461
2025-02-10,GMFBS,719.8229115463104,765.1308090100713,710.8175108635123,762.3123628938508,663584422605945
2025-02-10,HGF,1578.6352122424637,1761.0265492326437,1540.25797211314,1739.5738209781143,106324950920934
2025-02-10,SBIBL,20390.697236445183,22143.254081098723,20096.509016496286,22092.6946391321,10497528566841276
2025-02-10,UMFB,1880.7281947832294,2074.047253030344,1877.3909747531325,2054.8595821440695,264960436220548
2025-02-10,NFCL,1659.0239674569934,1817.982168561354,1647.7456450033962,1810.7864614223529,802336131070
2025-02-10,KMC,3753.2304025088993,4105.900017510426,3697.1258890073573,4023.482224888676,912970059579899
2025-02-10,BBL,43.71392090554621,44.08434230966192,36.228135763533395,38.999013580080096,276792538236251
2025-02-10,IVL,7634.417990418336,8284.703007134027,7555.88747868731,8169.690337668113,36017065215210
2025-02-10,GBC,31.456185831649,31.808358637471247,27.626218968371717,27.73413609068824,180462963121379
2025-02-10,PRDS,45.752028457836936,47.48944674584616,39.672801020217605,41.07439896683587,317814320260455
2025-02-10,EBL,70.49677884968357,71.01447106265047,66.03943848507924,67.23397796253678,343164658660717
2025-02-10,EICL,136.48198241102625,144.31653304899817,134.76721018304775,142.5116669541181,427578406724
2025-02-10,GNH,1210.9324060140166,1249.021046731118,1198.4673895618232,1248.1492643015276,141858723134
2025-02-10,SKC,212.7675287519859,237.31778485430127,212.13739046637548,230.47364247416303,10074773910510
2025-02-10,AAI,2178.1681118668093,2208.6011331590007,2156.287946256556,2160.6938581738364,145398722777
2025-02-10,BBC,3885.4469000327626,4257.408410248269,3862.584439070552,4175.370657292276,147964187627369
2025-02-10,MG,1690.179119339973,1920.1247623980532,1681.5345118904113,1882.4399522835886,459508415160578
2025-02-10,MBL,85.15616307236978,87.41000727585856,73.91931498247077,75.01584870891017,5627106096314793
2025-02-10,ICL,8642.45317747715,9829.663781795352,8515.901455750167,9603.103508964468,34630055058734
2025-02-10,ASPSL,915.0749315370933,992.1644153137412,914.2579046371426,979.4416500962249,2451611423135174
2025-02-10,RIT,116.84722116306556,117.20221615165099,105.80838685063428,107.56219774878342,402207074031548
2025-02-10,PFC,610.7388398065084,706.5579635829894,609.1300456888479,701.1431107775139,246988496963025
2025-02-10,NTC,66.25759970884481,67.17281351330239,64.43835895064657,64.4464106447349,128238359914747
2025-02-10,BHL,108.33088577657581,108.65885562683202,95.23994995637851,96.22886455687515,604245701700
2025-02-10,YET,111.76868203639191,111.89461948325575,100.56969067395822,101.30426605056566,144925292060401
2025-02-10,DHL,57.88854323104356,59.73938616166601,55.0926139482181,56.78644956590167,219581696643793
2025-02-10,GTL,390.0421195807203,391.80226023072214,340.9952428863547,344.895849499662,730744287646
2025-02-10,GEM,185.27900784996683,187.10051740616228,166.6647737454697,169.29058114310135,4899475543299
2025-02-10,CFL,1511.9412393806422,1717.5117153118983,1503.8077567384485,1693.701460252328,298200643822934
2025-02-10,PBL,30.08312965956388,30.333812465878307,26.739097761424592,26.9084929367279,401226621936364
2025-02-10,LTL,13614.752415120036,14779.726299438846,13591.613713446932,14775.604194832149,596840232139753
2025-02-10,BSBL,807.2911511003382,822.6679587425685,805.0903109179443,816.712876371041,296245701906
2025-02-10,ANBL,54.385777241057745,55.02560104340735,46.897071962638826,47.52766624295822,1184928307659321
2025-02-10,FLB,5523.692152343532,6150.39083961312,5488.044750644625,6072.039385611337,20651444434821
2025-02-10,CFC,832.5652440193431,919.4014169786511,825.7782232385231,918.2952994299621,137852224348407
2025-02-10,SLBL,1410.2934586579727,1460.2664461942118,1378.214984443173,1433.6877892275777,2272545476620339
2025-02-10,RCL,137.26727429638885,145.50738530120145,136.185514699069,144.43290065538264,8294040264027
2025-02-11,NABIL,29.81324579185048,29.859142348150442,25.584378649654848,25.75390016034847,1562128167857138
2025-02-11,NLIC,41.2572661991516,41.41923118921603,39.26460329689641,39.273704575310724,2910344848054524
2025-02-11,HBL,36.32871370741249,36.34279452642172,33.149890283232054,33.43598469169485,2415797904199777
2025-02-11,NEPSE,1527.4937690602783,1637.368289655727,1512.324348136437,1594.8027918246103,69564316366
2025-02-11,EIC,1167.3536257741894,1327.8238467968197,1148.5922451360857,1276.9964145272077,20913625591786
2025-02-11,BOKL,64.8789203826805,67.23875475675369,58.91683139044859,59.50099131803027,1624769175007867
2025-02-11,NMB,58.69078297901865,59.01362021865317,50.81261323881655,52.58492406216904,202579633631374
2025-02-11,GHL,224.43400827813454,249.3346431378703,222.35992906394227,245.54665660776135,1718726224189
2025-02-11,UBL,1027.6942160616716,1055.869932250654,1022.5142064325842,1042.848132941885,1537594998569
2025-02-11,SHEL,9941.071214657328,10516.310360852554,9699.006600804018,10493.91120263845,235724068949460
2025-02-11,SBBL,55.32588680926216,55.330062889688854,50.55145286226187,50.58886818895864,6763504839931089
2025-02-11,PRVU,842.0105776868503,904.8502219814928,840.3243159880809,892.2059324012741,10536769466477
2025-02-11,LICN,46.00186168525124,46.53420638481591,40.15761063401622,40.99893263968461,3199709239578678
2025-02-11,FMDBL,2112.9076658539207,2234.662182076067,2091.6788261505817,2225.23697461149,66222771171807
2025-02-11,GLH,79.51607696470126,81.22918260480071,78.60555146586586,78.7036321641645,825206691612022
2025-02-11,SCL,1818.7937477544012,1939.1375042875975,1796.4571522514293,1933.41377255822,1307431482307240
2025-02-11,RBCL,50.99957523315978,51.82392803890729,43.71161291200125,44.29771996509009,3763541867057306
2025-02-11,BFC,1251.7744335369246,1439.6744868102228,1220.6877293174105,1421.6365175198077,1125902137593500
2025-02-11,HIML,66.80645086592246,68.47400353153564,58.71616121588897,58.79840328239682,40930391291469
2025-02-11,CLBS,1566.5096473673004,1851.176515522608,1564.7334771862857,1796.7098651348472,20086454817913
2025-02-11,CBBL,44.83158485185779,45.78922703561202,40.33238625959906,40.373666791350665,309358380769779
2025-02-11,RBB,38.61472921731192,38.77181754993493,33.87225447563901,34.274995487283775,1944750277968832
2025-02-11,ICFC,1251.7068114359672,1411.0175910791959,1233.8687210874975,1409.8470059463618,18512824728493
2025-02-11,MZB,53.93190834007418,54.20517991078215,47.69716635471745,48.105778313766805,2338879635916896
